trial;Selection.History;Pedigree;CID;SID;GID;INTRID;TID;ENT;Folio;Specific.Name;Name.Abbreviation;Cross.Year;Cross.Location;Cross.Country;Cross.Organization;Cross.Program;FAO.In.trust;Selection.Year;Selection.Location;Selection.Country;Name.Country;Name.Year;genotyped
SA9;;LOCAL CHECK;61665;1;304660;;13892;1;NA;LOCAL CHECK;LOCCK;0;;MEXICO;;BW;Y;0;;;MEXICO;0;TRUE
SA9;-0IND;DHARWAR DRY;95758;12;109278;BW32092;13892;2;NA;;;0;;;;BW;Y;0;IND [INDIA];INDIA;;0;TRUE
SA9;CM40096-8M-7Y-0M-0AP-0JOR;W3918A/JUP;24762;29;684967;BW32093;13892;3;NA;NESSER;NESSER;0;;SYRIA;CM;BW;Y;0;JOR [JORDAN];JORDAN;JORDAN;1990;FALSE
SA9;KLB103.71-20Y-8M-1100YK-0ARG;RELEN/BAGE//KLPE/5/BB/8156/4/II12300//MAS5/GTO/3/JAR;7151;12;24744;BW32094;13892;4;NA;KLEIN CHAMACO;KLCH;0;;;;BW;Y;0;ARG [ARGENTINA];ARGENTINA;ARGENTINA;1978;TRUE
SA9;CM103443-26M-030Y-020Y-010M-3Y-010Y-0M-0SY;DUCULA//VEE/MYNA;14185;136;346189;BW32095;13892;5;NA;;;0;;MEXICO;CM;BW;Y;1994;SY [SEQUIA YAQUI];MEXICO;;0;TRUE
SA9;CM110624-7M-020Y-010M-010SY-010M-0M-0SY-33Y-0B-0SY;PASTOR/OPATA;28263;125;716916;BW32096;13892;6;NA;;;0;;MEXICO;CM;BW;Y;1997;SY [SEQUIA YAQUI];MEXICO;;0;TRUE
SA9;CMBW89Y00834-0TOPM-48Y-010M-010SY-010M-0M-0SY-25Y-0B-0SY;VEE/LIRA//BOW/3/BCN/4/KAUZ;38597;145;777187;BW32097;13892;7;NA;;;1989;Y [YAQUI];MEXICO;CM;BW;Y;1997;SY [SEQUIA YAQUI];MEXICO;;0;TRUE
SA9;CMBW89Y00834-0TOPM-48Y-010M-010SY-010M-0M-0SY-27Y-0B-0SY;VEE/LIRA//BOW/3/BCN/4/KAUZ;38597;136;777214;BW32098;13892;8;NA;;;1989;Y [YAQUI];MEXICO;CM;BW;Y;1997;SY [SEQUIA YAQUI];MEXICO;;0;TRUE
SA9;CMBW89Y1888-8Y-010M-010Y-010M-0M-0SY-31Y-0B-0SY;SRMA/TUI;48666;124;860243;BW32099;13892;9;NA;;;1989;Y [YAQUI];MEXICO;CM;BW;Y;1997;SY [SEQUIA YAQUI];MEXICO;;0;TRUE
SA9;CMBW89Y1888-8Y-010M-010Y-010M-0M-0SY-43Y-0B-0SY;SRMA/TUI;48666;133;860216;BW32100;13892;10;NA;;;1989;Y [YAQUI];MEXICO;CM;BW;Y;1997;SY [SEQUIA YAQUI];MEXICO;;0;TRUE
SA9;CMBW89Y3514-4Y-010M-010Y-10M-1Y-0M-0SY;ALTAR 84/AEGILOPS SQUARROSA (TAUS)//OPATA;54005;193;346421;BW32101;13892;11;NA;;;1989;Y [YAQUI];MEXICO;CM;BW;Y;1994;SY [SEQUIA YAQUI];MEXICO;;0;TRUE
SA9;CMBW90Y3279-0TOPM-9Y-010M-010M-010Y-3M-015Y-0Y-0HTY-0SY;CAZO/KAUZ//KAUZ;67706;112;2454803;BW32102;13892;12;NA;;;1990;Y [YAQUI];MEXICO;CM;BW;Y;1999;SY [SEQUIA YAQUI];MEXICO;;0;TRUE
SA9;CMBW91Y00935S-80Y-11KBY-1KBY-010M-1Y-1M-0Y-0SY;CROC_1/AE.SQUARROSA (224)//OPATA;72726;530;1118891;BW32103;13892;13;NA;;;1991;Y [YAQUI];MEXICO;CM;BW;Y;1998;SY [SEQUIA YAQUI];MEXICO;;0;TRUE
SA9;CMBW91Y00935S-80Y-11KBY-1KBY-010M-1Y-2M-0Y-0SY;CROC_1/AE.SQUARROSA (224)//OPATA;72726;531;1118888;BW32104;13892;14;NA;;;1991;Y [YAQUI];MEXICO;CM;BW;Y;1998;SY [SEQUIA YAQUI];MEXICO;;0;TRUE
SA9;CMBW91Y00935S-80Y-11KBY-1KBY-010M-1Y-3M-0Y-0SY;CROC_1/AE.SQUARROSA (224)//OPATA;72726;532;1118885;BW32105;13892;15;NA;;;1991;Y [YAQUI];MEXICO;CM;BW;Y;1998;SY [SEQUIA YAQUI];MEXICO;;0;TRUE
SA9;CMBW91Y00935S-80Y-11KBY-1KBY-010M-5Y-2M-0Y-0SY;CROC_1/AE.SQUARROSA (224)//OPATA;72726;630;2454893;BW32106;13892;16;NA;;;1991;Y [YAQUI];MEXICO;CM;BW;Y;1999;SY [SEQUIA YAQUI];MEXICO;;0;TRUE
SA9;CMBW91Y00935S-80Y-11KBY-5KBY-010M-10Y-2M-0Y-0SY;CROC_1/AE.SQUARROSA (224)//OPATA;72726;631;2454892;BW32107;13892;17;NA;;;1991;Y [YAQUI];MEXICO;CM;BW;Y;1999;SY [SEQUIA YAQUI];MEXICO;;0;TRUE
SA9;CMSS92M01812S-015M-0Y-0Y-050M-26Y-1M-0Y-0SY;PIOS/DUCULA;100422;108;1397188;BW32108;13892;18;NA;;;1992;M [TOLUCA, EDO DE MEX];MEXICO;CM;BW;Y;1998;SY [SEQUIA YAQUI];MEXICO;;0;TRUE
SA9;CMSS92M02599T-015M-0Y-0Y-050M-2Y-1M-0Y-0SY;LAJ3302/3/GZ156/NAC//PSN/URES/4/WEAVER;101209;116;1400268;BW32109;13892;19;NA;;;1992;M [TOLUCA, EDO DE MEX];MEXICO;CM;BW;Y;1998;SY [SEQUIA YAQUI];MEXICO;;0;TRUE
SA9;CMSS92M00325S-015M-0Y-0Y-050M-11Y-2M-0Y-0SY;MUNIA/LUAN;98935;80;1390963;BW32110;13892;20;NA;;;1992;M [TOLUCA, EDO DE MEX];MEXICO;CM;BW;Y;1998;SY [SEQUIA YAQUI];MEXICO;;0;TRUE
SA9;CMSS92M03140T-015M-0Y-0Y-050M-7Y-1M-0Y-0SY;3VASKAR/G303.1M.1.3.2.2.2//KAUZ/3/SKAUZ/4/KAUZ;101750;63;1403850;BW32111;13892;21;NA;;;1992;M [TOLUCA, EDO DE MEX];MEXICO;CM;BW;Y;1998;SY [SEQUIA YAQUI];MEXICO;;0;TRUE
SA9;CMSS92M03451T-015M-0Y-0Y-050M-22Y-1M-0Y-0SY;TODY/3/JUP/BJY//SARA/4/TRAP#1/BOW/5/NL456/VEE#5;102061;99;1405071;BW32112;13892;22;NA;;;1992;M [TOLUCA, EDO DE MEX];MEXICO;CM;BW;Y;1998;SY [SEQUIA YAQUI];MEXICO;;0;TRUE
SA9;CMSS92M01794S-015M-0Y-0Y-050M-23Y-1M-0Y-0SY;PASA/SAET;100404;89;1397030;BW32113;13892;23;NA;;;1992;M [TOLUCA, EDO DE MEX];MEXICO;CM;BW;Y;1998;SY [SEQUIA YAQUI];MEXICO;;0;TRUE
SA9;CMSS92M03104T-015M-0Y-0Y-050M-26Y-2M-0Y-0SY;CROC_1/AE.SQUARROSA (205)//JUP/BJY/3/SKAUZ/4/KAUZ;101714;72;1403557;BW32114;13892;24;NA;;;1992;M [TOLUCA, EDO DE MEX];MEXICO;CM;BW;Y;1998;SY [SEQUIA YAQUI];MEXICO;;0;TRUE
SA9;CMSS93B01304S-11Y-010M-010SY-010M-3SY-0M-0SY;NESSER/5/ND/VG9144//KAL/BB/3/YACO/4/CHIL;134509;77;1657904;BW32115;13892;25;NA;;;1993;B [EL BATAN, EDO DE MEX];MEXICO;CM;BW;Y;1998;SY [SEQUIA YAQUI];MEXICO;;0;TRUE
SA9;CMSS93Y00302S-1Y-010Y-010M-010Y-4M-0Y-0SY;PASTOR/3/VEE#5//DOVE/BUC;114094;455;1498555;BW32116;13892;26;NA;;;1993;Y [YAQUI];MEXICO;CM;BW;Y;1998;SY [SEQUIA YAQUI];MEXICO;;0;TRUE
SA9;CMSS93Y03375T-29Y-010Y-010M-010Y-1M-0Y-0SY;NL456/VEE#5//CHIL/3/MUNIA;121605;89;1552709;BW32117;13892;27;NA;;;1993;Y [YAQUI];MEXICO;CM;BW;Y;1998;SY [SEQUIA YAQUI];MEXICO;;0;TRUE
SA9;CMSS93Y03695T-23Y-010SY-010M-010SY-10M-0Y-0SY;VEE#5//PF70354/MUS/3/PIFED/4/OR791432/VEE#3.2;121925;59;1558746;BW32118;13892;28;NA;;;1993;Y [YAQUI];MEXICO;CM;BW;Y;1998;SY [SEQUIA YAQUI];MEXICO;;0;TRUE
SA9;CMSS93Y03729T-8Y-010SY-010M-010SY-3M-0Y-0SY;MYNA/VUL//JUN/3/FRTL/4/TRAP#1/BOW;121959;105;1560026;BW32119;13892;29;NA;;;1993;Y [YAQUI];MEXICO;CM;BW;Y;1998;SY [SEQUIA YAQUI];MEXICO;;0;TRUE
SA9;ICW91.0273-4AP-0TS-2AP-0TS-1AP-0L-0AP-0SY;TZPP*2/ANE//LR64/SN64/3/CNO67/JAR//KVZ/4/MN72252/5/SHI4414/CROW;289294;10;2243740;BW32120;13892;30;NA;;;1991;;;IC;BW;Y;1998;SY [SEQUIA YAQUI];MEXICO;;0;TRUE
SA9;ICW91.0295-3AP-0TS-0BR-1AP-0L-0AP-0SY;TEVEE/KAUZ;289279;51;2243654;BW32121;13892;31;NA;;;1991;;;IC;BW;Y;1998;SY [SEQUIA YAQUI];MEXICO;;0;TRUE
SA9;CMSS93Y01738S-54Y-010Y-010M-010Y-10M-0Y-0SY;MO88/CHOIX;119588;217;1520836;BW32122;13892;32;NA;;;1993;Y [YAQUI];MEXICO;CM;BW;Y;1998;SY [SEQUIA YAQUI];MEXICO;;0;TRUE
SA9;CMSS93B01328S-7Y-010M-010SY-010M-6SY-0M-0SY;KAUZ/PRINIA;134533;121;1658223;BW32123;13892;33;NA;;;1993;B [EL BATAN, EDO DE MEX];MEXICO;CM;BW;Y;1998;SY [SEQUIA YAQUI];MEXICO;;0;TRUE
SA9;CMSS93B01328S-7Y-010M-010SY-010M-7SY-0M-0SY;KAUZ/PRINIA;134533;122;1658220;BW32124;13892;34;NA;;;1993;B [EL BATAN, EDO DE MEX];MEXICO;CM;BW;Y;1998;SY [SEQUIA YAQUI];MEXICO;;0;TRUE
SA9;CMSS93B01330S-132Y-010M-010SY-010M-10SY-0M-0SY;KAUZ//TRAP#1/BOW;134535;352;1658342;BW32125;13892;35;NA;;;1993;B [EL BATAN, EDO DE MEX];MEXICO;CM;BW;Y;1998;SY [SEQUIA YAQUI];MEXICO;;0;TRUE
SA9;CMSS93B01334S-70Y-010M-010SY-010M-2SY-0M-0SY;KAUZ/5/PAT10/ALD//PAT72300/3/PVN/4/BOW;134539;237;1658710;BW32126;13892;36;NA;;;1993;B [EL BATAN, EDO DE MEX];MEXICO;CM;BW;Y;1998;SY [SEQUIA YAQUI];MEXICO;;0;TRUE
SA9;CMSS93B01334S-70Y-010M-010SY-010M-5SY-0M-0SY;KAUZ/5/PAT10/ALD//PAT72300/3/PVN/4/BOW;134539;239;1658704;BW32127;13892;37;NA;;;1993;B [EL BATAN, EDO DE MEX];MEXICO;CM;BW;Y;1998;SY [SEQUIA YAQUI];MEXICO;;0;TRUE
SA9;CMSS93B01334S-70Y-010M-010SY-010M-7SY-0M-0SY;KAUZ/5/PAT10/ALD//PAT72300/3/PVN/4/BOW;134539;240;1658701;BW32128;13892;38;NA;;;1993;B [EL BATAN, EDO DE MEX];MEXICO;CM;BW;Y;1998;SY [SEQUIA YAQUI];MEXICO;;0;TRUE
SA9;CMSS93B01416S-2Y-010M-010SY-010M-7SY-0M-0SY;TURACO/CHIL//PRINIA;134621;144;1660625;BW32129;13892;39;NA;;;1993;B [EL BATAN, EDO DE MEX];MEXICO;CM;BW;Y;1998;SY [SEQUIA YAQUI];MEXICO;;0;TRUE
SA9;CMSS93B01449S-32Y-010M-010SY-010M-10SY-0M-0SY;MRL/BUC//LIRA/5/BB//TOB/CNO67/3/HUAC/4/TI-R/3/BB/PL//SX;134654;63;1661139;BW32130;13892;40;NA;;;1993;B [EL BATAN, EDO DE MEX];MEXICO;CM;BW;Y;1998;SY [SEQUIA YAQUI];MEXICO;;0;TRUE
SA9;3B-4Y-1M-0Y-27M-0Y-0SY;KA/NAC;8198;10;434116;BW32131;13892;41;NA;;;0;;;;BW;Y;0;SY [SEQUIA YAQUI];MEXICO;;0;TRUE
SA9;-41SSD-0Y-0SY;CHEN/AE.SQ//2*OPATA;58520;34;2453300;BW32132;13892;42;NA;;;0;;;;BW;Y;1999;SY [SEQUIA YAQUI];MEXICO;;0;TRUE
SA9;-76SSD-0Y-0SY;ALTAR 84/AE.SQ//2*OPATA;58561;34;2453315;BW32133;13892;43;NA;;;0;;;;BW;Y;1999;SY [SEQUIA YAQUI];MEXICO;;0;TRUE
SA9;CG25-099Y-099M-4Y-2M-2Y-0B-0SY;SNI/TRAP#1//BAV92;160299;123;1812527;BW32134;13892;44;NA;;;1993;;MEXICO;CG;BW;Y;1998;SY [SEQUIA YAQUI];MEXICO;;0;TRUE
SA9;CG60-099Y-099M-2Y-1M-5Y-0B-0SY;PVN//CAR422/ANA/3/BAV92;160341;67;1815633;BW32135;13892;45;NA;;;1993;;MEXICO;CG;BW;Y;1998;SY [SEQUIA YAQUI];MEXICO;;0;TRUE
SA9;CGSS96Y00146T-099B-099Y-099B-12Y-0B;BABAX/3/FASAN/YR//KAUZ/4/2*BABAX;287525;32;2448313;BW32136;13892;46;NA;;;1996;Y [YAQUI];MEXICO;CG;BW;Y;1998;B [EL BATAN, EDO DE MEX];MEXICO;;0;TRUE
SA9;CGSS95B00014T-099Y-099B-099Y-099B-35Y-0B;BABAX/AMAD//BABAX;260140;83;2448314;BW32137;13892;47;NA;;;1995;B [EL BATAN, EDO DE MEX];MEXICO;CG;BW;Y;1998;B [EL BATAN, EDO DE MEX];MEXICO;;0;TRUE
SA9;CGSS95B00014T-099Y-099B-099Y-099B-36Y-0B;BABAX/AMAD//BABAX;260140;84;2448315;BW32138;13892;48;NA;;;1995;B [EL BATAN, EDO DE MEX];MEXICO;CG;BW;Y;1998;B [EL BATAN, EDO DE MEX];MEXICO;;0;TRUE
SA9;CGSS96Y00141M-099B-099Y-099B-11Y-0B;BABAX.1B.1B//ESDA/VEE#10/3/2*BABAX;287520;23;2611983;BW32139;13892;49;NA;;;1996;Y [YAQUI];MEXICO;CG;BW;Y;1998;B [EL BATAN, EDO DE MEX];MEXICO;;0;TRUE
SA9;CGSS95B00018T-099Y-099B-099Y-099B-5Y-0B;BABAX/9/KT/BAGE//FN/U/3/BZA/4/TRM/5/ALDAN/6/SERI/7/VEE#10/8/OPATA/10/BABAX;260144;35;2601498;BW32140;13892;50;NA;;;1995;B [EL BATAN, EDO DE MEX];MEXICO;CG;BW;Y;1998;B [EL BATAN, EDO DE MEX];MEXICO;;0;TRUE
SA10;;LOCAL CHECK;61665;1;304660;;14993;1;NA;LOCAL CHECK;LOCCK;0;;MEXICO;;BW;Y;0;;;MEXICO;0;TRUE
SA10;-0IND;DHARWAR DRY;95758;12;109278;BW33961;14993;2;NA;;;0;;;;BW;Y;0;IND [INDIA];INDIA;;0;TRUE
SA10;CM40096-8M-7Y-0M-0AP-0LBN;W3918A/JUP;24762;30;197187;BW33962;14993;3;NA;CHAM 6;CHAM6;0;;SYRIA;CM;BW;Y;0;LBN [LEBANON];LEBANON;LEBANON;1991;TRUE
SA10;KLB103.71-20Y-8M-1100YK-0ARG;RELEN/BAGE//KLPE/5/BB/8156/4/II12300//MAS5/GTO/3/JAR;7151;12;24744;BW33963;14993;4;NA;KLEIN CHAMACO;KLCH;0;;;;BW;Y;0;ARG [ARGENTINA];ARGENTINA;ARGENTINA;1978;TRUE
SA10;CMBW89Y1888-8Y-010M-010Y-010M-0M-0SY-43Y-0B-0SY;SRMA/TUI;48666;133;860216;BW33964;14993;5;NA;;;1989;Y [YAQUI];MEXICO;CM;BW;Y;1997;SY [SEQUIA YAQUI];MEXICO;;0;TRUE
SA10;CMBW89Y3514-4Y-010M-010Y-10M-1Y-0M-0SY;ALTAR 84/AEGILOPS SQUARROSA (TAUS)//OPATA;54005;193;346421;BW33965;14993;6;NA;;;1989;Y [YAQUI];MEXICO;CM;BW;Y;1994;SY [SEQUIA YAQUI];MEXICO;;0;TRUE
SA10;CMBW90Y3180-0TOPM-3Y-010M-010M-010Y-1M-015Y-0Y-0HTY-0SY;OPATA/RAYON//KAUZ;67613;64;2454796;BW33966;14993;7;NA;;;1990;Y [YAQUI];MEXICO;CM;BW;Y;1999;SY [SEQUIA YAQUI];MEXICO;;0;TRUE
SA10;CMBW90Y3411-0TOPM-2Y-010M-010M-010Y-8M-015Y-0Y-0HTY-0SY;SERI/NKT//2*KAUZ;67775;68;2454812;BW33967;14993;8;NA;;;1990;Y [YAQUI];MEXICO;CM;BW;Y;1999;SY [SEQUIA YAQUI];MEXICO;;0;TRUE
SA10;CMBW90Y4399-0TOPM-1Y-010M-010M-010Y-1M-015Y-0Y-0HTY-0SY;ATTILA/3*BCN;69587;53;2454846;BW33968;14993;9;NA;;;1990;Y [YAQUI];MEXICO;CM;BW;Y;1999;SY [SEQUIA YAQUI];MEXICO;;0;TRUE
SA10;CMBW90Y5153-0TOPM-5Y-010M-10AL-0AL-0Y-1PZ-0Y-0SY;THB/KEA//2*CLC89;66776;198;2454713;BW33969;14993;10;NA;;;1990;Y [YAQUI];MEXICO;CM;BW;Y;1999;SY [SEQUIA YAQUI];MEXICO;;0;TRUE
SA10;CMBW90Y5756-0TOPM-14Y-010M-010M-010Y-5M-015Y-0Y-0HTY-0SY;MNCH/3*BCN;69933;118;2454848;BW33970;14993;11;NA;;;1990;Y [YAQUI];MEXICO;CM;BW;Y;1999;SY [SEQUIA YAQUI];MEXICO;;0;TRUE
SA10;CMBW91Y00935S-80Y-11KBY-1KBY-010M-1Y-2M-0Y-0SY;CROC_1/AE.SQUARROSA (224)//OPATA;72726;531;1118888;BW33971;14993;12;NA;;;1991;Y [YAQUI];MEXICO;CM;BW;Y;1998;SY [SEQUIA YAQUI];MEXICO;;0;TRUE
SA10;CMSS92M00061S-015M-0Y-0Y-050M-4Y-2M-0Y-0SY;JUP/BJY//URES/3/DAYM96;98671;86;1389162;BW33972;14993;13;NA;;;1992;M [TOLUCA, EDO DE MEX];MEXICO;CM;BW;Y;1998;SY [SEQUIA YAQUI];MEXICO;;0;TRUE
SA10;CMSS92M01395S-015M-0Y-0Y-050M-1Y-3M-0Y-0SY;SITE/PIOS;100005;121;1395073;BW33973;14993;14;NA;;;1992;M [TOLUCA, EDO DE MEX];MEXICO;CM;BW;Y;1998;SY [SEQUIA YAQUI];MEXICO;;0;TRUE
SA10;CMSS92M02969T-015M-0Y-0Y-050M-28Y-1M-0Y-0SY;SARA 1/STAR//SW89.3064/3/WEAVER;101579;89;1402700;BW33974;14993;15;NA;;;1992;M [TOLUCA, EDO DE MEX];MEXICO;CM;BW;Y;1998;SY [SEQUIA YAQUI];MEXICO;;0;TRUE
SA10;CMSS92Y01621T-9Y-010M-010Y-010Y-10M-0Y-0SY;LAJ3302/2*MO88;91275;39;2460289;BW33975;14993;16;NA;;;1992;Y [YAQUI];MEXICO;CM;BW;Y;1999;SY [SEQUIA YAQUI];MEXICO;;0;TRUE
SA10;CMSS93B00275S-73Y-010M-010Y-010M-9Y-0M-0SY;PASTOR/KAUZ;133480;252;1636496;BW33976;14993;17;NA;;;1993;B [EL BATAN, EDO DE MEX];MEXICO;CM;BW;Y;1998;SY [SEQUIA YAQUI];MEXICO;;0;TRUE
SA10;CMSS94Y02392T-030Y-0300M-0100Y-0100M-050SY-14M-0SY-0SY;PASTOR//SITE/MO/3/CHEN/AEGILOPS SQUARROSA (TAUS)//BCN;158324;48;2478018;BW33977;14993;18;NA;;;1994;Y [YAQUI];MEXICO;CM;BW;Y;1999;SY [SEQUIA YAQUI];MEXICO;;0;TRUE
SA10;CMSS94Y02520T-030Y-0300M-0100Y-0100M-16Y-8M-0Y-0SY;FILIN/IRENA/5/CNDO/R143//ENTE/MEXI_2/3/AEGILOPS SQUARROSA (TAUS)/4/WEAVER;158452;134;3616959;BW33978;14993;19;NA;;;1994;Y [YAQUI];MEXICO;CM;BW;Y;2000;SY [SEQUIA YAQUI];MEXICO;;0;TRUE
SA10;CMSS95Y00148S-18Y-010M-050SY-010M-9SY-0Y-0SY;CROC_1/AE.SQUARROSA (205)//KAUZ/3/ENEIDA;206280;223;3567684;BW33979;14993;20;NA;;;1995;Y [YAQUI];MEXICO;CM;BW;Y;2000;SY [SEQUIA YAQUI];MEXICO;;0;TRUE
SA10;CMSS95Y02677S-0100Y-0200M-050SY-050M-32SY-0Y-0SY;KAUZ//PRL/VEE#6/3/BAV92;209899;70;3630907;BW33980;14993;21;NA;;;1995;Y [YAQUI];MEXICO;CM;BW;Y;2000;SY [SEQUIA YAQUI];MEXICO;;0;TRUE
SA10;CMSS95Y02677S-0100Y-0200M-050SY-050M-42SY-0Y-0SY;KAUZ//PRL/VEE#6/3/BAV92;209899;71;3574438;BW33981;14993;22;NA;;;1995;Y [YAQUI];MEXICO;CM;BW;Y;2000;SY [SEQUIA YAQUI];MEXICO;;0;TRUE
SA10;CMSS95Y02677S-0100Y-0200M-050SY-050M-44SY-0Y-0SY;KAUZ//PRL/VEE#6/3/BAV92;209899;72;3630906;BW33982;14993;23;NA;;;1995;Y [YAQUI];MEXICO;CM;BW;Y;2000;SY [SEQUIA YAQUI];MEXICO;;0;TRUE
SA10;CMSS95Y02677S-0100Y-0200M-050SY-050M-7SY-0Y-0SY;KAUZ//PRL/VEE#6/3/BAV92;209899;73;3630905;BW33983;14993;24;NA;;;1995;Y [YAQUI];MEXICO;CM;BW;Y;2000;SY [SEQUIA YAQUI];MEXICO;;0;TRUE
SA10;CMSS95Y02695S-0100Y-0200M-050SY-050M-2SY-0Y-0SY;URES/PRL//BAV92;209917;85;3630914;BW33984;14993;25;NA;;;1995;Y [YAQUI];MEXICO;CM;BW;Y;2000;SY [SEQUIA YAQUI];MEXICO;;0;TRUE
SA10;CMSS95Y02695S-0100Y-0200M-050SY-050M-8SY-0Y-0SY;URES/PRL//BAV92;209917;89;3630911;BW33985;14993;26;NA;;;1995;Y [YAQUI];MEXICO;CM;BW;Y;2000;SY [SEQUIA YAQUI];MEXICO;;0;TRUE
SA10;CMSS95Y02736S-0100Y-0200M-050SY-050M-17SY-0Y-0SY;PASTOR/OPATA/3/BOW/PRL//BUC;209958;73;3630923;BW33986;14993;27;NA;;;1995;Y [YAQUI];MEXICO;CM;BW;Y;2000;SY [SEQUIA YAQUI];MEXICO;;0;TRUE
SA10;CMSS95Y02750S-0100Y-0200M-050SY-050M-46SY-0Y-0SY;F60314.76/MRL//CNO79/3/CHIL/PRL;209972;69;3630926;BW33987;14993;28;NA;;;1995;Y [YAQUI];MEXICO;CM;BW;Y;2000;SY [SEQUIA YAQUI];MEXICO;;0;TRUE
SA10;CMSS96M03183S-78M-010SY-0M-0Y-0SY;PASTOR/BAV92;303945;460;3669874;BW33988;14993;29;NA;;;1996;M [TOLUCA, EDO DE MEX];MEXICO;CM;BW;Y;2000;SY [SEQUIA YAQUI];MEXICO;;0;TRUE
SA10;-15SSD-0Y-0M-0SY;CHEN/AE.SQ//WEAVER;334631;7;2685839;BW33989;14993;30;NA;;;0;;;;BW;Y;1999;SY [SEQUIA YAQUI];MEXICO;;0;TRUE
SA10;ICW91.0295-3AP-0TS-0BR-1AP-0L-0AP-0SY;TEVEE/KAUZ;289279;51;2243654;BW33990;14993;31;NA;;;1991;;;IC;BW;Y;1998;SY [SEQUIA YAQUI];MEXICO;;0;TRUE
SA10;CGSS95B00006T-099Y-099B-099Y-099B-6Y-0B-0SY;BABAX.1B.1B//ESDA/VEE#10/3/BABAX;260132;45;2671579;BW33991;14993;32;NA;;;1995;B [EL BATAN, EDO DE MEX];MEXICO;CG;BW;Y;1999;SY [SEQUIA YAQUI];MEXICO;;0;TRUE
SA10;CGSS95B00010T-099Y-099B-099Y-099B-30Y-0B-0SY;BABAX.1B.1B/3/MANGO/VEE#10//PRL/4/BABAX;260136;64;2671698;BW33992;14993;33;NA;;;1995;B [EL BATAN, EDO DE MEX];MEXICO;CG;BW;Y;1999;SY [SEQUIA YAQUI];MEXICO;;0;TRUE
SA10;CGSS95B00010T-099Y-099B-099Y-099B-37Y-0B-0SY;BABAX.1B.1B/3/MANGO/VEE#10//PRL/4/BABAX;260136;65;2671697;BW33993;14993;34;NA;;;1995;B [EL BATAN, EDO DE MEX];MEXICO;CG;BW;Y;1999;SY [SEQUIA YAQUI];MEXICO;;0;TRUE
SA10;CGSS95B00014T-099Y-099B-099Y-099B-28Y-0B-0SY;BABAX/AMAD//BABAX;260140;111;2601147;BW33994;14993;35;NA;;;1995;B [EL BATAN, EDO DE MEX];MEXICO;CG;BW;Y;1999;SY [SEQUIA YAQUI];MEXICO;;0;TRUE
SA10;CGSS95B00014T-099Y-099B-099Y-099B-35Y-0B;BABAX/AMAD//BABAX;260140;83;2448314;BW33995;14993;36;NA;;;1995;B [EL BATAN, EDO DE MEX];MEXICO;CG;BW;Y;1998;B [EL BATAN, EDO DE MEX];MEXICO;;0;TRUE
SA10;CGSS95B00014T-099Y-099B-099Y-099B-41Y-0B-0SY;BABAX/AMAD//BABAX;260140;116;2601142;BW33996;14993;37;NA;;;1995;B [EL BATAN, EDO DE MEX];MEXICO;CG;BW;Y;1999;SY [SEQUIA YAQUI];MEXICO;;0;TRUE
SA10;CGSS95B00016F-099Y-099B-099Y-099B-20Y-0B-0SY;BABAX*2/9/KT/BAGE//FN/U/3/BZA/4/TRM/5/ALDAN/6/SERI/7/YR/8/OPATA;260142;58;2601477;BW33997;14993;38;NA;;;1995;B [EL BATAN, EDO DE MEX];MEXICO;CG;BW;Y;1999;SY [SEQUIA YAQUI];MEXICO;;0;TRUE
SA10;CGSS96Y00136M-099B-099Y-099B-1Y-0B-0SY;BABAX.1B.1B*3/PRL;287515;34;2672707;BW33998;14993;39;NA;;;1996;Y [YAQUI];MEXICO;CG;BW;Y;1999;SY [SEQUIA YAQUI];MEXICO;;0;TRUE
SA10;CGSS96Y00138T-099B-099Y-099B-21Y-0B-0SY;BABAX.1B.1B//PRL/VEE#10/3/BABAX.1B.1R/4/BABAX.1B.1B;287517;40;2672710;BW33999;14993;40;NA;;;1996;Y [YAQUI];MEXICO;CG;BW;Y;1999;SY [SEQUIA YAQUI];MEXICO;;0;TRUE
SA10;CGSS96Y00138T-099B-099Y-099B-28Y-0B-0SY;BABAX.1B.1B//PRL/VEE#10/3/BABAX.1B.1R/4/BABAX.1B.1B;287517;42;2672708;BW34000;14993;41;NA;;;1996;Y [YAQUI];MEXICO;CG;BW;Y;1999;SY [SEQUIA YAQUI];MEXICO;;0;TRUE
SA10;CGSS96Y00146T-099B-099Y-099B-12Y-0B;BABAX/3/FASAN/YR//KAUZ/4/2*BABAX;287525;32;2448313;BW34001;14993;42;NA;;;1996;Y [YAQUI];MEXICO;CG;BW;Y;1998;B [EL BATAN, EDO DE MEX];MEXICO;;0;TRUE
SA10;CGSS96Y00146T-099B-099Y-099B-14Y-0B-0SY;BABAX/3/FASAN/YR//KAUZ/4/2*BABAX;287525;43;2612116;BW34002;14993;43;NA;;;1996;Y [YAQUI];MEXICO;CG;BW;Y;1999;SY [SEQUIA YAQUI];MEXICO;;0;TRUE
SA10;CGSS96Y00146T-099B-099Y-099B-25Y-0B-0SY;BABAX/3/FASAN/YR//KAUZ/4/2*BABAX;287525;48;2673145;BW34003;14993;44;NA;;;1996;Y [YAQUI];MEXICO;CG;BW;Y;1999;SY [SEQUIA YAQUI];MEXICO;;0;TRUE
